selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
67,AK-somgAv1E,https://www.youtube.com/watch?v=AK-somgAv1E,"Breña: Merchants threatened with firearms over S/ 8,000 extortion demand",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,126.0,targeted_search,amenaza con arma denuncia Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
68,WYoeWmzCb5U,https://www.youtube.com/watch?v=WYoeWmzCb5U,Secuestro y coacción | Consultorio Alegra,Ministerio de Justicia y Derechos Humanos,UCUplbK1nnI1dnjfU2BiAVRw,384.0,targeted_search,amenaza de secuestro denuncia Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
69,zim7jtsUJ3M,https://www.youtube.com/watch?v=zim7jtsUJ3M,Se grababan amenazando choferes: Capturan extorsionadores de 5 empresas de transporte,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,121.0,targeted_search,amenaza en vivo televisión peruana,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
70,W9x8NnSTREA,https://www.youtube.com/watch?v=W9x8NnSTREA,Estos candidatos amenazan la cultura en el Perú | Santiago Alfaro,EL FOCO+ ,UCJGCDSjgIwOYFyytvuV_HZw,2756.0,targeted_search,amenazan candidato político Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
71,3UqCA918u-s,https://www.youtube.com/watch?v=3UqCA918u-s,"René Gastelumendi por amenazas de muerte: ""Cuestionamos (a Franco Vidal) y aparece esto""",ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,160.0,targeted_search,amenazan periodista alcalde Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
72,kKJGIexepeM,https://www.youtube.com/watch?v=kKJGIexepeM,"""The Mexicans"" and extortion of transportation | Fourth Estate | Peru",América Noticias,UCPhm2I2wk4vqjENwhn3px8A,813.0,targeted_search,amenazan transportistas extorsión Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
73,OV2OzKsuhx0,https://www.youtube.com/watch?v=OV2OzKsuhx0,Extorsionadores obligan a colegio en Comas a iniciar clases virtuales por amenazas de muerte,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,822.0,targeted_search,amenazas colegio extorsión Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
74,Kt6f5Wa4OQE,https://www.youtube.com/watch?v=Kt6f5Wa4OQE,Lince: Sicarios acribillan a empresario y sus amigos presuntamente por no pagar cupos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,228.0,targeted_search,sicario amenaza empresario Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
75,w1xzhy7hLyU,https://www.youtube.com/watch?v=w1xzhy7hLyU,"chibolo ctmr, eres gil y morirás gil - Woody Toy Story",Rex Anestesiado,UCp8ok938HJLanO8bO-ca-Fw,118.0,targeted_search,te voy a matar audio denuncia Perú,8,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,8,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
76,dbMP0-bTWZI,https://www.youtube.com/watch?v=dbMP0-bTWZI,🔴🔵Minister of Women's Affairs reports being a victim of assault and blackmail by her brother-in-law,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,1541.0,targeted_search,agresión amenazas mujer Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
77,3pX38dsmddg,https://www.youtube.com/watch?v=3pX38dsmddg,Suboficial amenaza y corretea con una pistola a su ex pareja,Magaly TV La Firme,UCF6s3gpbZEQKqZ38VvQ0gLA,594.0,targeted_search,amenaza a pareja expareja Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
78,Pq-RzG0h2wk,https://www.youtube.com/watch?v=Pq-RzG0h2wk,San Isidro: sujeto que amenazó con arma a repartidor fue denunciado por tentativa de homicidio,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,421.0,targeted_search,amenaza con arma denuncia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
79,XtiMVXc6ZO0,https://www.youtube.com/watch?v=XtiMVXc6ZO0,ALERTA! Cuarto poder revela amenazas del monstruo con la pnp y vinculos con la policia,Peru Noticias Snit,UCiFwXD02rVki7-xXEpoE64A,250.0,targeted_search,amenaza de secuestro denuncia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
80,iviwaxCzso8,https://www.youtube.com/watch?v=iviwaxCzso8,Family under threat | Domingo al Día | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,868.0,targeted_search,amenaza en vivo televisión peruana,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
81,rQ_c3naspj4,https://www.youtube.com/watch?v=rQ_c3naspj4,"Video | Juez Concepción Carhuancho hizo un llamado a la ""cordura"" a abogada de Keiko Fujimori",RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,90.0,targeted_search,amenaza fiscal juez audiencia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
82,c8KrkZkU3cs,https://www.youtube.com/watch?v=c8KrkZkU3cs,'Se amenazan por redes sociales': Barristas estarían detrás de ataque a distribuidora de gas,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,145.0,targeted_search,amenaza redes sociales denuncia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
83,IObZDKLSfNo,https://www.youtube.com/watch?v=IObZDKLSfNo,América Noticias: Chicayo: amenazan a alcalde de Bagua desde penal Piedras Gordas,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,60.0,targeted_search,amenazan periodista alcalde Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
84,3F5Zoy_RyWU,https://www.youtube.com/watch?v=3F5Zoy_RyWU,Extorsionadores amenazan con sus armas a colectivero para enviar mensaje de 'alineamiento',ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,142.0,targeted_search,amenazan transportistas extorsión Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
85,p3I3ug4hxM0,https://www.youtube.com/watch?v=p3I3ug4hxM0,Trujillo: Sicarios amenazan a empresario con disparos al aire,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,172.0,targeted_search,sicario amenaza empresario Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
86,K3mn7LIwR1I,https://www.youtube.com/watch?v=K3mn7LIwR1I,Amores De Barrio   Zona Infame x Bulper x SloowTrack,TONY MONTANA,UCv3WVB8cmvWnADL-1ALvwJg,228.0,targeted_search,te voy a matar audio denuncia Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,9,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
87,tfseAqnP6y0,https://www.youtube.com/watch?v=tfseAqnP6y0,Fiscal explica caso de agresión a mujer en el Rímac,Ministerio Público | República del Perú,UC91qATrOkn7FLB4AfCboKhg,100.0,targeted_search,agresión amenazas mujer Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
88,bu_F2K__61E,https://www.youtube.com/watch?v=bu_F2K__61E,Rossana vive aterrada por su expareja quien la amenaza de muerte a ella y a su familia,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,403.0,targeted_search,amenaza a pareja expareja Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
89,4DCDop6qZgI,https://www.youtube.com/watch?v=4DCDop6qZgI,Cae extorsionador que amenazaba a anciana para cobrar cupo de S/20 diario,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,175.0,targeted_search,amenaza cobrador de cupos Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
90,5s6kDUaAHBU,https://www.youtube.com/watch?v=5s6kDUaAHBU,¡Exclusivo! Policía es denunciado de agredir y amenazar de muerte con su arma a su expareja,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,392.0,targeted_search,amenaza con arma denuncia Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
91,M0bixA-eM68,https://www.youtube.com/watch?v=M0bixA-eM68,Empresario es secuestrado por exempleado que lo torturó exigiendo rescate y ahora es amenazado,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,222.0,targeted_search,amenaza de secuestro denuncia Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
92,YLrLehuEgxs,https://www.youtube.com/watch?v=YLrLehuEgxs,Three stories about extortion through telephone calls | Cuarto Poder | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,791.0,targeted_search,amenaza en vivo televisión peruana,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
93,zaxxSxCw8IE,https://www.youtube.com/watch?v=zaxxSxCw8IE,Businesswoman reports threats and brutal attack on a young woman in Chicama,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,270.0,targeted_search,amenaza redes sociales denuncia Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
94,Eo7gO3nAvRE,https://www.youtube.com/watch?v=Eo7gO3nAvRE,DEATH THREATS RECEIVED BY CANDIDATE FOR REGIONAL GOVERNOR OF TUMBES,Bethel Noticias,UCG0lLqXlvd3QsemIzmMOSiw,155.0,targeted_search,amenazan candidato político Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
95,KA1RDUj__Hs,https://www.youtube.com/watch?v=KA1RDUj__Hs,Periodista es amenazado en Tingo María tras declarar en caso de alcalde asesinado,enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,108.0,targeted_search,amenazan periodista alcalde Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
96,vIg7rgHBm54,https://www.youtube.com/watch?v=vIg7rgHBm54,Extortion paralyzes Lima: Transporters demand greater security | Cuarto Poder | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,891.0,targeted_search,amenazan transportistas extorsión Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
97,Pd7K0Qluue0,https://www.youtube.com/watch?v=Pd7K0Qluue0,¡Exclusivo! Alias “Drac”: sicarios recibían atención médica luego de sus masacres,Panorama,UCBiq92lt_ufNO-ktZigVXgg,750.0,targeted_search,sicario amenaza empresario Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,10,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
98,ZhiCbww0ObY,https://www.youtube.com/watch?v=ZhiCbww0ObY,¿Cómo solicitar una medida de protección ante agresiones y amenazas?,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,1019.0,targeted_search,agresión amenazas mujer Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
99,rt7NAoFEi7g,https://www.youtube.com/watch?v=rt7NAoFEi7g,Nuria vive un infierno porque su expareja la amenaza con matarla,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,452.0,targeted_search,amenaza a pareja expareja Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
100,NhT3YHjxHBw,https://www.youtube.com/watch?v=NhT3YHjxHBw,'Nos tuvieron de rodillas amenazados con armas': Mineros ilegales quieren desalojar comunidad,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,154.0,targeted_search,amenaza con arma denuncia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
101,wK2pN18wOj8,https://www.youtube.com/watch?v=wK2pN18wOj8,"ABOGADO LUIS PACHECO DENUNCIA AMENAZAS DE MUERTE POR PARTE DEL ""TREN DE ARAGUA""",CTV Perú Oficial,UCy4UKhdd5U0cUru_sBn-DGA,164.0,targeted_search,amenaza de muerte denuncia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
102,fNxaNvTRfhk,https://www.youtube.com/watch?v=fNxaNvTRfhk,"$500,000 kidnapping ends in tragedy | Domingo al Día | Peru",América Noticias,UCPhm2I2wk4vqjENwhn3px8A,807.0,targeted_search,amenaza de secuestro denuncia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
103,wKmHy37yGwQ,https://www.youtube.com/watch?v=wKmHy37yGwQ,"“The Monster”, the threat of Lima Norte | Domingo al Día | Peru",América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,675.0,targeted_search,amenaza en vivo televisión peruana,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
104,XPwqyxMTtN0,https://www.youtube.com/watch?v=XPwqyxMTtN0,Prisión preventiva contra el fiscal Moises Albañil Timana y el abogado Wilmer Mendoza Cueva,JusticiaTV - Audiencias,UCCaMc7HFSNrTvAecmLubKQw,12090.0,targeted_search,amenaza fiscal juez audiencia Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
105,UtBCgbmV7Yg,https://www.youtube.com/watch?v=UtBCgbmV7Yg,CANDIDATO A LA ALCALDÍA DE CONTAMANA AMENAZA DE MUERTE A SU SOCIO,UTV Noticias - Pucallpa,UC_L1ba516-ZBPmywPq8P55g,172.0,targeted_search,amenazan candidato político Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
106,K0uVL5tL6Qc,https://www.youtube.com/watch?v=K0uVL5tL6Qc,Alcalde de Ate responde por Tiktoks y transmisiones en Kick,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,581.0,targeted_search,amenazan periodista alcalde Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
107,gvttjLwvy50,https://www.youtube.com/watch?v=gvttjLwvy50,Cae presunta red de extorsionadores a transporte público: Choferes de bus también serían miembros,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,372.0,targeted_search,amenazan transportistas extorsión Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
108,Hoaep5rjIe0,https://www.youtube.com/watch?v=Hoaep5rjIe0,Colegio cierra ante amenazas de extorsionadores en Comas,QUE HAY DE NUEVO PERU,UCRl1-oM_NM-BtCEyTFd-aRA,116.0,targeted_search,amenazas colegio extorsión Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
109,zZEucIc0Rh8,https://www.youtube.com/watch?v=zZEucIc0Rh8,HACEMOS ENOJAR a un EXTORSIONADOR y nos BURLAMOS de el  :D,Netas Marionetas,UC00nfmpfVwvRUvysr9jteLg,262.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
110,40nvp81QsXY,https://www.youtube.com/watch?v=40nvp81QsXY,Peligrosos personajes que batutean negocios de narcotráfico y sicariato desde la cárcel,DÍA D,UCmrzeYkbupPuvrXH8roR__w,786.0,targeted_search,sicario amenaza empresario Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,11,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
111,CpHd3KiFwe0,https://www.youtube.com/watch?v=CpHd3KiFwe0,¿Expareja la quería muerta?: Arrastraron a una mujer muerta tras denunciar a expareja por violencia,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,623.0,targeted_search,amenaza a pareja expareja Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
112,ufYRqVozg0c,https://www.youtube.com/watch?v=ufYRqVozg0c,BRAWL IN CHABUCA - EDWIN AURORA CONFRONTS ALLEGED TAX COLLECTOR!!,Hay Nos Vidrios,UCvPmk2Kxw-DpSTo5FoVTXLA,303.0,targeted_search,amenaza cobrador de cupos Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
113,9UrkamPmVcE,https://www.youtube.com/watch?v=9UrkamPmVcE,Dueño de pollería donde abatieron a delincuente denuncia amenazas de muerte (1/2),24 Horas,UCsakKsRww3J7pM6DavkrAIQ,178.0,targeted_search,amenaza con arma denuncia Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
114,bMbqaV66HHw,https://www.youtube.com/watch?v=bMbqaV66HHw,"Alcalde de Pataz denuncia que recibe amenazas de muerte: ""Me piden que renuncia a la alcaldía""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,458.0,targeted_search,amenaza de muerte denuncia Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
115,1hybRUihTPM,https://www.youtube.com/watch?v=1hybRUihTPM,"Critican reacción de comisaría tras denunciar graves amenazas: ""Nos dijo que no tenemos corona""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,316.0,targeted_search,amenaza de secuestro denuncia Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
116,qdFu29V89t0,https://www.youtube.com/watch?v=qdFu29V89t0,DIFAMAR POR GRUPOS DE REDES SOCIALES ES DELITO,Gian Carlo BellMac,UCK_CFUcx1BDP5tuNgjpfBxA,123.0,targeted_search,amenaza redes sociales denuncia Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
117,n16xHHI9AQw,https://www.youtube.com/watch?v=n16xHHI9AQw,"Phillip Butters,  militante de Avanza País en Perú amenaza al Alcalde de Lima",Pulpo Negro,UC_40x4qc0ffdAeKEPaMdWMQ,369.0,targeted_search,amenazan candidato político Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
118,kk4MxJ_Z_OM,https://www.youtube.com/watch?v=kk4MxJ_Z_OM,Yurimaguas: Alcalde del distrito de Balsapuerto agrede a periodista,enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,93.0,targeted_search,amenazan periodista alcalde Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
119,3UsDPNFl3Zw,https://www.youtube.com/watch?v=3UsDPNFl3Zw,Criminalidad avanza: extorsionadores suben a buses y obligan a choferes a grabar amenazas,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,236.0,targeted_search,amenazan transportistas extorsión Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
120,Qf4lBxpiVNA,https://www.youtube.com/watch?v=Qf4lBxpiVNA,Schools on alert due to viral challenge promoting false shooting threats,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,126.0,targeted_search,amenazas colegio extorsión Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
121,x9ismIYeLnE,https://www.youtube.com/watch?v=x9ismIYeLnE,Extortionists operate using WhatsApp: do not answer unknown calls,TVC En la Comunidad,UCRMUSZ3anVZipFNCs0y1dAQ,139.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
122,zFXX8z4_PA0,https://www.youtube.com/watch?v=zFXX8z4_PA0,🔴🔵Carabayllo: Sicario que iba a matar a empresario falla su cometido porque se le trabó el arma,Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,236.0,targeted_search,sicario amenaza empresario Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,12,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
123,iqgX51kD3iI,https://www.youtube.com/watch?v=iqgX51kD3iI,Unwanted pregnancies and violence threaten flood victims in Peru,AGENCIA EFE,UCvJS-YNyaWyOucx8bGrHVvw,78.0,targeted_search,agresión amenazas mujer Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
124,h6qvbFtyit4,https://www.youtube.com/watch?v=h6qvbFtyit4,El Agustino: denuncian secuestro a dueño de billar,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,189.0,targeted_search,amenaza de secuestro denuncia Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
125,6UMSpPadM5o,https://www.youtube.com/watch?v=6UMSpPadM5o,Mototaxistas in conflict with foreigners due to extortions | Cuarto Poder | Peru,América Televisión,UCGGry4kGWZUqIfG6LLNhOmg,908.0,targeted_search,amenaza en vivo televisión peruana,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
126,1AJ8UzFMICw,https://www.youtube.com/watch?v=1AJ8UzFMICw,🇵🇪 PRESIDENTIAL DEBATE IN PERU | Presidential candidate assures he will expel illegal immigrants,Canal 26,UCrpMfcQNog595v5gAS-oUsQ,97.0,targeted_search,amenazan candidato político Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
127,EapX-IQ891Y,https://www.youtube.com/watch?v=EapX-IQ891Y,"Alcalde FURIOSO! REVUELCA A MERMELERA y DENUNCIA a Piero Corvetto y la ONPE! Eddie Fleischmann, PERU",Eduardo Enrique,UCtIrbumL-O8o2KhhhtWponw,941.0,targeted_search,amenazan periodista alcalde Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
128,Q7kXOjKpiwc,https://www.youtube.com/watch?v=Q7kXOjKpiwc,Choferes de empresa de transporte Uvita abandonan el Perú tras amenazas de extorsión y muerte,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,196.0,targeted_search,amenazan transportistas extorsión Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
129,PLZVh-CAXIo,https://www.youtube.com/watch?v=PLZVh-CAXIo,Alarm at school: threat made during virtual parents' meeting (2/2),24 Horas,UCsakKsRww3J7pM6DavkrAIQ,148.0,targeted_search,amenazas colegio extorsión Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
130,TdpWdpKrcIY,https://www.youtube.com/watch?v=TdpWdpKrcIY,Broma a Extorsionador: ¡Le Mandé 20 Pesos y Se Enfurece!,Lawler,UCb6JEf7fZfcv3vCN8V0zQoA,657.0,targeted_search,extorsionador amenaza audio WhatsApp Perú,13,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,13,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
131,YbvgguFWAKM,https://www.youtube.com/watch?v=YbvgguFWAKM,Cayó peligrosa banda “Los vagos de SMP” por cobrar cupos a obreros,El Dominical de Panamericana,UCMfcN0OV7d61cWPLYm5qHpw,151.0,targeted_search,amenaza cobrador de cupos Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
132,s2m6MSuaXn4,https://www.youtube.com/watch?v=s2m6MSuaXn4,DETECTIVE AMENAZA CON ARMA A CONDUCTOR,Portavoz Noticias,UCjk_ODB5iiuLwk_K5wGgVmg,119.0,targeted_search,amenaza con arma denuncia Perú,14,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100,14,ampliacion_amenaza_20260727_lote3,2026-07-27T08:51:03-05:00
