selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
127,ZOR2w9dSE2g,https://www.youtube.com/watch?v=ZOR2w9dSE2g,THAT'S WHY GIRLS DON'T SUCK GAMPI AND STUDY #peru #news,Goblinciano,,435.0,high_yield_channel,Goblinciano,131,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
128,eqvAMa3_B0s,https://www.youtube.com/watch?v=eqvAMa3_B0s,DAARICK NEEDS HELP... #peru,Goblinciano,,505.0,high_yield_channel,Goblinciano,132,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
129,erSUxYzNZ2I,https://www.youtube.com/watch?v=erSUxYzNZ2I,"THE END OF PERU, VELARDE IS LEAVING 😨 #peru",Goblinciano,,482.0,high_yield_channel,Goblinciano,133,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
130,y44h7Z_kPwM,https://www.youtube.com/watch?v=y44h7Z_kPwM,PORKY'S TRAINS WRECKED | LA REPORTERA DE LA REPUBLICA #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,134,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
131,rjZFlgp6Peg,https://www.youtube.com/watch?v=rjZFlgp6Peg,Porky's Trains Tricked Us | I'll Tell Him the Truth #peru,Goblinciano,,605.0,high_yield_channel,Goblinciano,135,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
132,9RvIb6CFIps,https://www.youtube.com/watch?v=9RvIb6CFIps,30 INTERESTING FACTS ABOUT THE LYNX #peru,Goblinciano,,932.0,high_yield_channel,Goblinciano,136,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
133,TbLc6UPU2Mg,https://www.youtube.com/watch?v=TbLc6UPU2Mg,I EXPOSE THE BOTTOM BUSINESS ON KICK | THIS IS HOW THEY'RE MAKING THOUSANDS OF DOLLARS #peru,Goblinciano,,570.0,high_yield_channel,Goblinciano,137,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
134,fvmczi74DUk,https://www.youtube.com/watch?v=fvmczi74DUk,THE PERUVIAN SUN IS THE NEW DOLLAR #peru,Goblinciano,,485.0,high_yield_channel,Goblinciano,138,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
135,7rgVJfxBlz0,https://www.youtube.com/watch?v=7rgVJfxBlz0,DIBUJITOS SUBASTAN CHIBOLAS ESC0LAR3S EN TELEGRAM #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,139,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
136,4ayFhi1VAK8,https://www.youtube.com/watch?v=4ayFhi1VAK8,LA VERDAD DE FRANCO VIDAL EL ALCALDE DIBUJITO #peru,Goblinciano,,627.0,high_yield_channel,Goblinciano,140,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
137,oX_H77gVceQ,https://www.youtube.com/watch?v=oX_H77gVceQ,MILES DE BOLIVIANOS ENTRAN A PERÚ | ESCAPAN DE LA CRISIS ECONÓMICA #peru,Goblinciano,,596.0,high_yield_channel,Goblinciano,141,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
138,RiAY4_oIlN8,https://www.youtube.com/watch?v=RiAY4_oIlN8,CURWEN ES UN WEB0NAZ0 #peru,Goblinciano,,552.0,high_yield_channel,Goblinciano,142,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
139,fYtsRmV_kkE,https://www.youtube.com/watch?v=fYtsRmV_kkE,LA ESTAFA DEL NUEVO AEROPUERTO JORGE CHAVEZ | AHORA TIENES QUE IR 5 HORAS ANTES DE TU VUELO  #peru,Goblinciano,,456.0,high_yield_channel,Goblinciano,143,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
140,scZx-AKaI-Q,https://www.youtube.com/watch?v=scZx-AKaI-Q,SMASH TENDRA UN GUILLERMITO 😲,Goblinciano,,640.0,high_yield_channel,Goblinciano,144,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
141,82eCLCeGkVE,https://www.youtube.com/watch?v=82eCLCeGkVE,WHAT HAPPENED TO ASHLEY VARGAS? #peru,Goblinciano,,503.0,high_yield_channel,Goblinciano,145,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
142,8kci4Pwt6AQ,https://www.youtube.com/watch?v=8kci4Pwt6AQ,CHAMO WEBON VUELA ALTO AL INTENTAR DEJAR EXPL0SIVO EN CASA 🕊️ #peru,Goblinciano,,508.0,high_yield_channel,Goblinciano,146,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
143,eV3k2PV9suI,https://www.youtube.com/watch?v=eV3k2PV9suI,DIBUJITO HACKEA A SAN MARCOS #peru,Goblinciano,,528.0,high_yield_channel,Goblinciano,147,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
144,rosLxGfSRSc,https://www.youtube.com/watch?v=rosLxGfSRSc,NUNCA TE METAS CON UN N4RC0 | TIKTOKER ES ENFRIADA EN VIVO POR INFIEL  #peru,Goblinciano,,522.0,high_yield_channel,Goblinciano,148,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
145,xVufzJBbvz0,https://www.youtube.com/watch?v=xVufzJBbvz0,PERUANO TIKTOKER MUESTRA SU GAMPI A CHIBOLAS,Goblinciano,,504.0,high_yield_channel,Goblinciano,149,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
146,FaQEvk_DeTk,https://www.youtube.com/watch?v=FaQEvk_DeTk,DINA BOLUARTE ES UNA CSM  #peru,Goblinciano,,487.0,high_yield_channel,Goblinciano,150,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
147,hV5w3BTduZk,https://www.youtube.com/watch?v=hV5w3BTduZk,"EL LOMO SALTADO ES BOLIVIANO, PERUANOS COPIONES #peru",Goblinciano,,512.0,high_yield_channel,Goblinciano,151,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
148,cYSOoLkXCTY,https://www.youtube.com/watch?v=cYSOoLkXCTY,EL PERU ES CLAVE #peru #argentina,Goblinciano,,493.0,high_yield_channel,Goblinciano,152,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
149,Q5D8bn8ZVe8,https://www.youtube.com/watch?v=Q5D8bn8ZVe8,EXITO Y CAIDA DE MAKANAKY | TODO POR EL SHOW... #peru,Goblinciano,,730.0,high_yield_channel,Goblinciano,153,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
150,s66z7JgFN_M,https://www.youtube.com/watch?v=s66z7JgFN_M,VUELA ALTO MARIO VARGAS LLOSA #peru,Goblinciano,,511.0,high_yield_channel,Goblinciano,154,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
151,Fpxorah2l7g,https://www.youtube.com/watch?v=Fpxorah2l7g,NO MAS EXAMEN DE ADMISION | EL CICLO 0 ES UNA W3BADA #peru,Goblinciano,,462.0,high_yield_channel,Goblinciano,155,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
152,uFk_VzgEgU4,https://www.youtube.com/watch?v=uFk_VzgEgU4,EL DIBUJITO MAS BUSCADO DE PERU: GATITOFBI EL HACKER DE RENIEC #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,156,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
153,fIrT3iFtqgs,https://www.youtube.com/watch?v=fIrT3iFtqgs,UNA OPORTUNIDAD PARA EL PERU #peru,Goblinciano,,493.0,high_yield_channel,Goblinciano,157,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
154,Nq456oXnvfs,https://www.youtube.com/watch?v=Nq456oXnvfs,EL LAMENTO BOLIVIANO SE HIZO REALIDAD | AHORA VIENEN A PERU #peru #bolivia,Goblinciano,,488.0,high_yield_channel,Goblinciano,158,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
155,FvTkFJPpguI,https://www.youtube.com/watch?v=FvTkFJPpguI,LO PERDI TODO AP0STE POR PERU ARBITRO CTM #peru,Goblinciano,,482.0,high_yield_channel,Goblinciano,159,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
156,SDAMs7BqLVs,https://www.youtube.com/watch?v=SDAMs7BqLVs,¡Street Fighter! Juanito y Richard  / Mayo 2022,Juanito y Richard,,64.0,high_yield_channel,Juanito y Richard,41,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
157,JsCVHIfBcrg,https://www.youtube.com/watch?v=JsCVHIfBcrg,🏡Cholo Juanito y Richard Douglas - La Casona (Clip 2) El Caballero 🤣 Oficial Estreno Octubre 2021,Juanito y Richard,,172.0,high_yield_channel,Juanito y Richard,76,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
158,Pp0AfrcIxos,https://www.youtube.com/watch?v=Pp0AfrcIxos,🏡 Juanito y Richard - La Casona / Los Tóxicos 🤣,Juanito y Richard,,65.0,high_yield_channel,Juanito y Richard,77,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
159,GKwa_CL9tnk,https://www.youtube.com/watch?v=GKwa_CL9tnk,🔥Tour Ecuador 2021 / Cholo Juanito y Richard Douglas / Oficial,Juanito y Richard,,108.0,high_yield_channel,Juanito y Richard,78,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
160,gmvy6CkZv9k,https://www.youtube.com/watch?v=gmvy6CkZv9k,🏡 [Cap. 1] Juanito y Richard - La Casona / La Bienvenida 🤣 Oficial,Juanito y Richard,,721.0,high_yield_channel,Juanito y Richard,79,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
161,PqCGQrFURO4,https://www.youtube.com/watch?v=PqCGQrFURO4,🏡¡Nueva Temporada! 🤣 Cholo Juanito y Richard Douglas - La Casona / 2021... Muy Pronto!,Juanito y Richard,,123.0,high_yield_channel,Juanito y Richard,80,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
162,GiecipaKTuw,https://www.youtube.com/watch?v=GiecipaKTuw,💉La Gran Vacunatón - Juanito y Richard 🤣 Chistes,Juanito y Richard,,385.0,high_yield_channel,Juanito y Richard,81,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
163,xTcGwJnS3qY,https://www.youtube.com/watch?v=xTcGwJnS3qY,🇵🇪 ¡Feliz Bicentenario Patrio Perú! Cholo Juanito y Richard Douglas 🤣 Chistes 2021,Juanito y Richard,,377.0,high_yield_channel,Juanito y Richard,82,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
164,AuA2ufzozoY,https://www.youtube.com/watch?v=AuA2ufzozoY,🇪🇨 (CLIP) Cholo Juanito y Richard Douglas - Linda Bienvenida a Ecuador 2020,Juanito y Richard,,447.0,high_yield_channel,Juanito y Richard,83,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
165,879YaScxrVs,https://www.youtube.com/watch?v=879YaScxrVs,🍬 El Sugar Daddy - Cholo Juanito y Richard Douglas & Marcos Otavalo (2020),Juanito y Richard,,369.0,high_yield_channel,Juanito y Richard,84,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
166,5qHf51YEKuY,https://www.youtube.com/watch?v=5qHf51YEKuY,(LIVE) QUE COSA YA (Kalesy & Jhely Romero) Cholo Juanito y Richard Douglas (TikTok 2020),Juanito y Richard,,3959.0,high_yield_channel,Juanito y Richard,85,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
167,VualBL6VZNY,https://www.youtube.com/watch?v=VualBL6VZNY,⌚ (CLIP) Sólo Un Minuto - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,147.0,high_yield_channel,Juanito y Richard,86,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
168,jOnMkZXppEs,https://www.youtube.com/watch?v=jOnMkZXppEs,😠 (CLIP) Una Mujer Con Carácter - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,194.0,high_yield_channel,Juanito y Richard,87,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
169,VKyQO_eMDb8,https://www.youtube.com/watch?v=VKyQO_eMDb8,🍗 Pollería Don Clemente - Cholo Juanito y Richard Douglas / 2020,Juanito y Richard,,238.0,high_yield_channel,Juanito y Richard,88,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
170,U1zNXi_B6v8,https://www.youtube.com/watch?v=U1zNXi_B6v8,3 Veces Sr. Juez - Cholo Juanito y Richard Douglas & Sheyla Osorio (TikTok 2020),Juanito y Richard,,62.0,high_yield_channel,Juanito y Richard,89,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
171,UKKmN5r_4dw,https://www.youtube.com/watch?v=UKKmN5r_4dw,¡Feliz Cumpleaños Cholo Juanito! 29 Setiembre 2020 / CUSCO,Juanito y Richard,,101.0,high_yield_channel,Juanito y Richard,90,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
172,nNZUrRqUyFA,https://www.youtube.com/watch?v=nNZUrRqUyFA,"😘 (CLIP) El Perfume... Sígueme, Sígueme - Cholo Juanito y Richard Douglas / Perú",Juanito y Richard,,191.0,high_yield_channel,Juanito y Richard,91,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
173,NqKrWNzKZAI,https://www.youtube.com/watch?v=NqKrWNzKZAI,Feliz Día Miguel Facundo - Cholo Juanito y Richard Douglas / SALUDO.pe,Juanito y Richard,,106.0,high_yield_channel,Juanito y Richard,92,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
174,mOascH8hpzU,https://www.youtube.com/watch?v=mOascH8hpzU,📺 Juanito y Richard - Avícola Los Manantiales (Guatemala) Spot / Anuncio / Publicidad,Juanito y Richard,,164.0,high_yield_channel,Juanito y Richard,93,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
175,QjUxc3hiAUU,https://www.youtube.com/watch?v=QjUxc3hiAUU,📺 Juanito y Richard - Alixfort Store / Spot / Anuncio / Publicidad,Juanito y Richard,,181.0,high_yield_channel,Juanito y Richard,94,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
176,cuCQ3A6nxSk,https://www.youtube.com/watch?v=cuCQ3A6nxSk,(VIVO) Chola Puca & Cholo Juanito y Richard Douglas,Juanito y Richard,,1582.0,high_yield_channel,Juanito y Richard,95,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
177,XHDwSzAInzw,https://www.youtube.com/watch?v=XHDwSzAInzw,👮 (CLIP) Qué Tal POLI - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,173.0,high_yield_channel,Juanito y Richard,96,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
178,MYRJJY6XyVM,https://www.youtube.com/watch?v=MYRJJY6XyVM,💰 (CLIP) ¿Y Tus Impuestos? - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,274.0,high_yield_channel,Juanito y Richard,97,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
179,vVRwQa6-rRk,https://www.youtube.com/watch?v=vVRwQa6-rRk,🙏 (CLIP) Que D i 0 s Te Lo Pague - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,115.0,high_yield_channel,Juanito y Richard,98,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
180,Ozs5LlXMwso,https://www.youtube.com/watch?v=Ozs5LlXMwso,🚮 (CLIP) La Basura En El Basurero - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,146.0,high_yield_channel,Juanito y Richard,99,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
181,hHPfDlUR-1U,https://www.youtube.com/watch?v=hHPfDlUR-1U,🥊(CLIP) El Ganador - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,202.0,high_yield_channel,Juanito y Richard,100,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
182,sIS7ab1fGds,https://www.youtube.com/watch?v=sIS7ab1fGds,✈️ (CLIP) Adiós Pueblo Querido - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,269.0,high_yield_channel,Juanito y Richard,101,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
183,BlJzj9nxbWI,https://www.youtube.com/watch?v=BlJzj9nxbWI,💔 (CLIP) Linda Rosita... Chiquita Linda - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,203.0,high_yield_channel,Juanito y Richard,102,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
184,TWuiNyEUbhQ,https://www.youtube.com/watch?v=TWuiNyEUbhQ,🌃(CLIP) ¿Nos Vamos A La Ciudad? Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,377.0,high_yield_channel,Juanito y Richard,103,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
185,9Q9dhX4Pfow,https://www.youtube.com/watch?v=9Q9dhX4Pfow,√ (CLIP) La Raíz Cuadrada - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,206.0,high_yield_channel,Juanito y Richard,104,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
186,BcH2pH9x1Y4,https://www.youtube.com/watch?v=BcH2pH9x1Y4,😘 (CLIP) Enséñame A Besar - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,258.0,high_yield_channel,Juanito y Richard,105,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
187,sb7WcAZXf-Y,https://www.youtube.com/watch?v=sb7WcAZXf-Y,📱 (CLIP) Tecnología 5G - Cholo Juanito y Richard Douglas / Perú,Juanito y Richard,,221.0,high_yield_channel,Juanito y Richard,106,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
188,P_j1e_KFlvQ,https://www.youtube.com/watch?v=P_j1e_KFlvQ,La Sonámbula - Cholo Juanito y Richard Douglas (VIVO),Juanito y Richard,,619.0,high_yield_channel,Juanito y Richard,107,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
189,ZIgaXQOCubs,https://www.youtube.com/watch?v=ZIgaXQOCubs,😷 El Mercado - Cholo Juanito y Richard Douglas 🏥 Abril 2020 PERÚ,Juanito y Richard,,296.0,high_yield_channel,Juanito y Richard,108,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
190,8QGI_WoaN-I,https://www.youtube.com/watch?v=8QGI_WoaN-I,Ella No Volverá - Cholo Juanito y Richard Douglas (TikTok 2020),Juanito y Richard,,63.0,high_yield_channel,Juanito y Richard,109,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
191,aHIdi6dRmL0,https://www.youtube.com/watch?v=aHIdi6dRmL0,¡Mensaje al Mundo! - Ronald Gutiérrez / Cholo Juanito y Richard Douglas,Juanito y Richard,,754.0,high_yield_channel,Juanito y Richard,110,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
192,yJQ3Lay4utY,https://www.youtube.com/watch?v=yJQ3Lay4utY,Cuarentonas - Cholo Juanito y Richard Douglas / Marzo Perú 2020,Juanito y Richard,,664.0,high_yield_channel,Juanito y Richard,111,RACISMO_DISCRIMINACION|AMENAZA_DIRECTA,2.22 chunks de daño por video; máximo observado de 11 amenazas en un episodio,85,,ampliacion_dano_20260726,2026-07-26T17:54:03-05:00
